"P35_001,N,19,11","P35_002,N,19,11","P35_003,C,254","P35_004,C,254","P35_005,C,254","P35_006,C,254","P35_007,C,254","P35_008,C,254","P35_009,C,254","P35_010,C,254","P35_011,N,19,11","P35_012,N,19,11","P35_013,N,19,11","P35_014,N,19,11","P35_015,N,19,11","P35_016,N,19,11","P35_017,N,19,11","P35_018,N,19,11","P35_019,N,19,11","P35_020,N,19,11","P35_021,N,19,11","P35_022,N,19,11","P35_023,N,19,11","P35_024,N,19,11","P35_025,N,19,11","P35_026,N,19,11","P35_027,N,19,11","P35_028,N,19,11"
35.2702495,135.3975594,京都府,船井郡京丹波町,26407,和,https://www.michi-no-eki.jp/stations/view/645,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/nagomi.html,http://wachi-nagomi.com/,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1
35.0145442,135.566682,京都府,亀岡市,26206,ガレリアかめおか,https://www.michi-no-eki.jp/stations/view/646,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/gareriakameoka.html,http://www.galleria.city.kameoka.kyoto.jp/,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.154813,135.4287046,京都府,船井郡京丹波町,26407,丹波マーケス,https://www.michi-no-eki.jp/stations/view/647,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/tanbamakesu.html,http://www.tamba-markeds.com/,,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
35.1672997,135.3613852,京都府,船井郡京丹波町,26407,瑞穂の里・さらびき,https://www.michi-no-eki.jp/stations/view/648,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/mizuhonosatosarabiki.html,http://www.greenlandmizuho.co.jp/,,2,2,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1
35.3383704,134.929796,京都府,福知山市,26201,農匠の郷やくの,https://www.michi-no-eki.jp/stations/view/649,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/yakuno.html,http://www.kyoto-kankou.or.jp/info_search/?id=5981&r=1518052953.5564,,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1
35.450349,135.3145072,京都府,舞鶴市,26202,舞鶴港とれとれセンター,https://www.michi-no-eki.jp/stations/view/650,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/toretorecenter.html,http://www.toretore.org/,,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
35.123886,135.482213,京都府,南丹市,26213,京都新光悦村,https://www.michi-no-eki.jp/stations/view/651,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/shinkoetsu.html,http://www.cans.zaq.ne.jp/ekikouetsu/,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1
35.6746549,135.0681027,京都府,京丹後市,26212,丹後王国「食のみやこ」,https://www.michi-no-eki.jp/stations/view/652,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/tangooukoku.html,https://tango-kingdom.com/,,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1
35.277121,135.588035,京都府,南丹市,26213,美山ふれあい広場,https://www.michi-no-eki.jp/stations/view/653,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/miyamafureaihiroba.html,http://www.miyamanavi.net/kan0005/,,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1
35.1558354,135.633108,京都府,京都市,26100,ウッディー京北,https://www.michi-no-eki.jp/stations/view/654,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/woodykeihoku.html,http://fuw.jp/woody/,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.6304672,134.9319473,京都府,京丹後市,26212,くみはまSANKAIKAN,https://www.michi-no-eki.jp/stations/view/655,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/kumihamasankaikan.html,http://www.sankaikan.net/,,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
35.1524243823,135.517810225,京都府,南丹市,26213,スプリングスひよし,https://www.michi-no-eki.jp/stations/view/656,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/springshiyoshi.html,http://www.springs-hiyoshi.co.jp/,,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1
35.149554,135.426755,京都府,船井郡京丹波町,26407,京丹波 味夢の里,https://www.michi-no-eki.jp/stations/view/657,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/kyotambaajimnosato.html,http://ajim.info/,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
35.5383355,135.1939786,京都府,宮津市,26205,海の京都 宮津,https://www.michi-no-eki.jp/stations/view/9743,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/uminokyoutomiyazu.html,http://michinoeki-miyazu.jp/,,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1
34.765472,136.024007,京都府,相楽郡南山城村,26367,お茶の京都 みなみやましろ村,https://www.michi-no-eki.jp/stations/view/14148,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/kyoto/ocyanokyotominamiyamashiromura.html,https://michinoeki.kyoto.jp/,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
34.4642761555,135.625936428,大阪府,南河内郡千早赤阪村,27383,ちはやあかさか,https://www.michi-no-eki.jp/stations/view/658,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/chihayaakasaka.html,http://www.vill.chihayaakasaka.osaka.jp/kankouannai-7.html,,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
34.5167874,135.6584047,大阪府,南河内郡太子町,27381,近つ飛鳥の里太子,https://www.michi-no-eki.jp/stations/view/659,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/chikatuasukanosatotaishi.html,http://www.taishi-kankou.jp/spot/shop/michinoeki.html,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.9566571,135.4009924,大阪府,豊能郡能勢町,27322,能勢（くりの郷）,https://www.michi-no-eki.jp/stations/view/660,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/nose.html,,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.478438,135.617062,大阪府,南河内郡河南町,27382,かなん,https://www.michi-no-eki.jp/stations/view/661,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/kanan.html,http://www.michieki.jp/kanan/,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2
34.533043,135.587747,大阪府,羽曳野市,27222,しらとりの郷・羽曳野,https://www.michi-no-eki.jp/stations/view/662,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/shiratori_habikino.html,https://www.city.habikino.lg.jp/soshiki/seikatsukankyo/kanko/shiratorinosato/255.html,,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1
34.423154,135.4830003,大阪府,和泉市,27219,いずみ山愛の里,https://www.michi-no-eki.jp/stations/view/663,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/izumiyamaai.html,http://www.izuminambu-rc.jp/michinoeki/,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.3151101,135.0999192,大阪府,泉南郡岬町,27366,とっとパーク小島,https://www.michi-no-eki.jp/stations/view/664,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/tottopark.html,http://minnaga.com/totopark/,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1
34.4225565,135.42543,大阪府,岸和田市,27202,愛彩ランド,https://www.michi-no-eki.jp/stations/view/665,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/aisai_land.html,,,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1
34.325936,135.17379,大阪府,泉南郡岬町,27366,みさき,https://www.michi-no-eki.jp/stations/view/14130,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/misaki.html,http://www.town.misaki.osaka.jp/sangyoshinko/sa_page/sa_page_0064.html,,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1
34.435966,135.551096,大阪府,河内長野市,27216,奥河内くろまろの郷,https://www.michi-no-eki.jp/stations/view/14161,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/osaka/kuromaronosato.html,http://kuromaro.com/index.html,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1
35.2016226779,134.522187649,兵庫県,宍粟市,28227,はが,https://www.michi-no-eki.jp/stations/view/666,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/haga.html,http://www.haga-net.co.jp/haga.php,,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1
35.247009,134.803884,兵庫県,朝来市,28225,あさご,https://www.michi-no-eki.jp/stations/view/667,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/asago.html,https://www.city.asago.hyogo.jp/0000000338.html,,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1
35.1079584,134.4418745,兵庫県,宍粟市,28227,ちくさ,https://www.michi-no-eki.jp/stations/view/668,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/chikusa.html,http://hanasakimura.jp/,,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1
35.4989999,134.6750817,兵庫県,豊岡市,28209,神鍋高原,https://www.michi-no-eki.jp/stations/view/669,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/kannabe.html,http://www.michinoeki-kannabe.com/,,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1
35.4618426,134.6029025,兵庫県,美方郡香美町,28585,村岡ファームガーデン,https://www.michi-no-eki.jp/stations/view/670,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/muraokafarmgarden.html,http://www.farm-garden.jp/,,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1
35.3824214,134.8159142,兵庫県,養父市,28222,やぶ,https://www.michi-no-eki.jp/stations/view/671,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/yabu.html,http://www.michinoeki-yabu.com/,,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1
35.3793183,134.7839118,兵庫県,養父市,28222,但馬楽座,https://www.michi-no-eki.jp/stations/view/672,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/tanbarakuza.html,http://www.tajima-rakuza.com/,,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1
35.1483048,134.5398216,兵庫県,宍粟市,28227,みなみ波賀,https://www.michi-no-eki.jp/stations/view/673,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/minamihaga.html,http://www.haga-net.co.jp/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
34.9221217,134.5370837,兵庫県,たつの市,28229,しんぐう,https://www.michi-no-eki.jp/stations/view/674,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/shinguu.html,http://www.pkp-shiteikanri.com/shinguu/index.html,,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
35.1889597,134.930123,兵庫県,多可郡多可町,28365,杉原紙の里・多可,https://www.michi-no-eki.jp/stations/view/675,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/rutoyonniinanakami.html,http://www.sugiharagaminosato.net,,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
35.241267,135.0098438,兵庫県,丹波市,28223,あおがき,https://www.michi-no-eki.jp/stations/view/676,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/aogaki.html,http://eki.aogaki.jp/,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1
35.411442,134.5998095,兵庫県,美方郡香美町,28585,ハチ北,https://www.michi-no-eki.jp/stations/view/677,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/hachikita.html,http://www.town.mikata-kami.lg.jp/www/contents/1115976359687/index.html,,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
34.6013544,135.0094203,兵庫県,淡路市,28226,あわじ,https://www.michi-no-eki.jp/stations/view/678,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/awaji.html,http://www.hm.h555.net/~michinoekiawaji/,,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1
34.7873424932,134.977205271,兵庫県,三木市,28215,みき,https://www.michi-no-eki.jp/stations/view/679,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/miki.html,http://www.mikiyama.co.jp/,,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
34.2420275,134.6597796,兵庫県,南あわじ市,28224,うずしお,https://www.michi-no-eki.jp/stations/view/680,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/uzushio.html,http://www.uzunokuni.com/,,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1
35.0885182,134.5882082,兵庫県,宍粟市,28227,播磨いちのみや,https://www.michi-no-eki.jp/stations/view/681,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/harimaichinomiya.html,http://www.harima-ichinomiya.com/michinoeki/,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.2126699,134.7945519,兵庫県,朝来市,28225,フレッシュあさご,https://www.michi-no-eki.jp/stations/view/682,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/freshasago.html,http://fresh-asago.co.jp/,,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1
35.0447889,134.3694431,兵庫県,佐用郡佐用町,28501,宿場町ひらふく,https://www.michi-no-eki.jp/stations/view/683,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/syukubamatihirafuku.html,http://www.hirafuku.jp/,,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1
35.5565686,134.5706767,兵庫県,美方郡香美町,28585,あゆの里矢田川,https://www.michi-no-eki.jp/stations/view/684,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/ayunosatoyatagawa.html,http://www.ayunosato.kamicho.jp/,,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1
34.8940786,135.0756464,兵庫県,加東市,28228,とうじょう,https://www.michi-no-eki.jp/stations/view/685,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/toujyou.html,http://www.tojo21.co.jp/,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.9193434,135.3517588,兵庫県,川辺郡猪名川町,28301,いながわ,https://www.michi-no-eki.jp/stations/view/686,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/inagawa.html,http://www.eonet.ne.jp/~eki-inagawa/,,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1
34.5374471,134.9923784,兵庫県,淡路市,28226,東浦ターミナルパーク,https://www.michi-no-eki.jp/stations/view/687,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/higashiuratatarminalpark.html,https://www.awajishima-kanko.jp/manual/detail.php?bid=372&lid=19&at=,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1
35.007794,134.987129,兵庫県,西脇市,28213,北はりまエコミュージアム,https://www.michi-no-eki.jp/stations/view/688,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/kitaharimaecomum.html,http://michinoeki-kitaharima.com/,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1
34.804286,134.461841,兵庫県,相生市,28208,あいおい白龍城,https://www.michi-no-eki.jp/stations/view/689,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/aioipeperonjyou.html,http://peironjo.jp/,,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1
34.813904,135.097418,兵庫県,神戸市,28100,淡河,https://www.michi-no-eki.jp/stations/view/695,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/ogo.html,http://www.city.kobe.lg.jp/information/project/industry/michinoeki.ogo.html,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.1663913,135.1167249,兵庫県,丹波市,28223,丹波おばあちゃんの里,https://www.michi-no-eki.jp/stations/view/690,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/tanbaobaachan.html,http://www.michi-kasuga.jp/,,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
35.3113027,134.8701078,兵庫県,朝来市,28225,但馬のまほろば,https://www.michi-no-eki.jp/stations/view/691,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/tajimanomahoroba.html,http://www.green-wind.co.jp/,,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1
35.393994,134.742487,兵庫県,養父市,28222,ようか但馬蔵,https://www.michi-no-eki.jp/stations/view/692,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/youkatajimanokura.html,http://www.michinoekiyouka.co.jp/,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.7798988,134.5232452,兵庫県,たつの市,28229,みつ,https://www.michi-no-eki.jp/stations/view/693,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/mitsu.html,http://www.totonaya.com/,,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
35.6491191,134.5601201,兵庫県,美方郡香美町,28585,あまるべ,https://www.michi-no-eki.jp/stations/view/694,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/amarube.html,http://michinoeki-amarube.com/,,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
34.25564,134.719256,兵庫県,南あわじ市,28224,福良,https://www.michi-no-eki.jp/stations/view/696,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/fukura.html,http://www.city.minamiawaji.hyogo.jp/soshiki/shoukou/hukura.html,,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1
35.0590116,134.9187617,兵庫県,多可郡多可町,28365,山田錦発祥のまち・多可,https://www.michi-no-eki.jp/stations/view/9744,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/Yamada-nishik-taka.html,,,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1
34.850249,135.190522,兵庫県,神戸市,28100,神戸フルーツ・フラワーパーク 大沢,https://www.michi-no-eki.jp/stations/view/11982,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/koubefruitflowerparkoosawa.html,http://fruit-flowerpark.jp/,,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1
35.610649,134.469807,兵庫県,美方郡新温泉町,28586,山陰海岸ジオパーク浜坂の郷,https://www.michi-no-eki.jp/stations/view/14150,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/hyogo/saninkaiganjioparkhamasakanosato.html,http://hamasakanosato.com/,,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
35.091049,134.77821,兵庫県,神崎郡神河町,28446,銀の馬車道・神河,https://www.michi-no-eki.jp/stations/view/14162,,http://www.kamikawa-kankonavi.jp/archives/488/,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1
34.2142491,135.7329027,奈良県,五條市,29207,吉野路 大塔,https://www.michi-no-eki.jp/stations/view/697,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/yoshinojiootou.html,http://www.ootou.jp/michinoeki.html,,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1
34.139756,136.000117,奈良県,吉野郡上北山村,29451,吉野路 上北山,https://www.michi-no-eki.jp/stations/view/698,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/yoshinojikamikitayama.html,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.3370408,135.9548858,奈良県,吉野郡川上村,29452,杉の湯 川上,https://www.michi-no-eki.jp/stations/view/699,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/suginoyukawakami.html,http://www.suginoyu.com/,,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1
34.3059869,135.8228857,奈良県,吉野郡黒滝村,29444,吉野路 黒滝,https://www.michi-no-eki.jp/stations/view/700,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/yoshinojikurotaki.html,http://www.morimonogatari.com/sa/,,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
34.5265079,135.6932765,奈良県,葛城市,29211,ふたかみパーク當麻,https://www.michi-no-eki.jp/stations/view/701,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/futakamiparktaima.html,http://www.futakami-park.jp/,,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1
34.4760734,135.9321879,奈良県,宇陀市,29212,宇陀路大宇陀,https://www.michi-no-eki.jp/stations/view/702,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/udajioouda.html,http://www.narakotsu.co.jp/kanren/udaji-oouda/index.html,,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
33.9882842,135.7931678,奈良県,吉野郡十津川村,29449,十津川郷,https://www.michi-no-eki.jp/stations/view/703,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/totukawagou.html,http://www.michinoeki-totsukawago.com/,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.5765439,136.0342371,奈良県,宇陀市,29212,宇陀路室生,https://www.michi-no-eki.jp/stations/view/704,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/udajimurou.html,https://www.michi-no-eki-udajimurou.jp/,,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1
34.610429,135.963208,奈良県,奈良市,29201,針Ｔ・Ｒ・Ｓ,https://www.michi-no-eki.jp/stations/view/705,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/hariteatimeresortstation.html,http://hari-trs.com/,,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1
34.6235384,135.7062481,奈良県,生駒郡平群町,29342,大和路へぐり,https://www.michi-no-eki.jp/stations/view/706,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/yamatojiheguri.html,http://www.heguri-apc.jp/station/index.html,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.4122094,135.7969172,奈良県,吉野郡大淀町,29442,吉野路 大淀ｉセンター,https://www.michi-no-eki.jp/stations/view/707,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/yoshinojioyadoicenter.html,http://yoshinoji-oyodo.com/,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
34.5154032,136.2000809,奈良県,宇陀郡御杖村,29386,伊勢本街道 御杖,https://www.michi-no-eki.jp/stations/view/708,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/isehonkaidomitsue.html,,,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1
34.495401,135.704788,奈良県,葛城市,29211,かつらぎ,https://www.michi-no-eki.jp/stations/view/11983,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/nara/katsuragi.html,http://michinoeki-katsuragi.jp/,,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1
34.571407,135.797418,奈良県,磯城郡田原本町,29363,レスティ 唐古・鍵,https://www.michi-no-eki.jp/stations/view/14180,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
34.0882447,135.4432703,和歌山県,有田郡有田川町,30366,しみず,https://www.michi-no-eki.jp/stations/view/709,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/shimizu.html,http://www.shimizu-onsen.ne.jp/facilities/sportspark.html,,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1
33.950318,135.2633365,和歌山県,日高郡日高川町,30392,San Pin 中津,https://www.michi-no-eki.jp/stations/view/710,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/sanpinnakatsu.html,http://www.hidakagawa.net/sanpin-nakatsu/,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
33.7427886,135.5018536,和歌山県,田辺市,30206,ふるさとセンター大塔,https://www.michi-no-eki.jp/stations/view/711,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/furusatocenterootou.html,http://www.oto-shokokai.jp/mitinoeki/,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
33.9654598,135.5648354,和歌山県,田辺市,30206,龍神,https://www.michi-no-eki.jp/stations/view/712,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/ryuujin.html,http://www.iyashi-kumano.jp/michinoeki/ryu-jin/index.html,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
33.519882,135.545723,和歌山県,西牟婁郡すさみ町,30406,イノブータンランド・すさみ,https://www.michi-no-eki.jp/stations/view/713,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/inobuutanlandsusami.html,http://www.aikis.or.jp/~susami-k/midokoro/mitinoeki.html,,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2
33.5704506,135.4314215,和歌山県,西牟婁郡白浜町,30401,志原海岸,https://www.michi-no-eki.jp/stations/view/714,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/shiharakaigan.html,http://www.hikigawa-miraikan.com/,,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
33.8120801,135.5949713,和歌山県,田辺市,30206,熊野古道中辺路,https://www.michi-no-eki.jp/stations/view/715,http://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/kumanokodonakahechi.html,http://www.iyashi-kumano.jp/michinoeki/nakahechi/index.html,,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
